"River_St_1";"River_St_2";"KendalT value";"KendalT p.value";"ALL STATUS";"N_ties Station1";"N_ties Station2";"Number_data";"R_Ties_sum";"ID_Station_1";"ID_Station_2";"Num_Syncr_occ";"Num_Asyncr_occ";"KT_ Asyncrony";"KT_pvalue_Asy";"ASY STATUS";"KT_ Syncrony";"KT_pvalue_Sy";"SY STATUS";"Easting_1";"Northing_1";"Easting_2";"Northing_2"
;;"0.428571428571429";"0.0355656670866245";"IND";"0";"0";"14";"0";"10001";"27028";"0";"14";;;;;;;"392436";"830912";"428057";"434020"
;;"0.340659340659341";"0.101020874609664";"IND";"0";"1";"14";"0";"10001";"27030";"1";"13";;;;;;;"392436";"830912";"447677";"402022"
;;"0.485714285714286";"0.0114099160304104";"IND";"0";"0";"15";"0";"10001";"27031";"0";"15";"0.485714285714286";"0.0114099160304104";"IND";;;;"392436";"830912";"417391";"419921"
;;"0.0980392156862745";"0.600931133222836";"IND";"0";"0";"18";"0";"10001";"28003";"1";"17";"0.0735294117647059";"0.715031775293832";"IND";;;;"392436";"830912";"416940";"291460"
;;"0.220588235294118";"0.236172040646512";"IND";"0";"1";"17";"0";"10001";"28004";"1";"16";"0.216666666666667";"0.26504598877832";"IND";;;;"392436";"830912";"420600";"293500"
;;"0.352380952380952";"0.0743349808489937";"IND";"0";"0";"15";"0";"10001";"28005";"3";"12";;;;;;;"392436";"830912";"417300";"310500"
;;"0.235294117647059";"0.204899001525799";"IND";"0";"0";"17";"0";"10001";"28006";"2";"15";"0.238095238095238";"0.239458815685833";"IND";;;;"392436";"830912";"399360";"323090"
;;"0.0303030303030303";"0.86726698329211";"IND";"0";"1";"22";"0";"10001";"28008";"1";"21";"0.0571428571428571";"0.742874104271325";"IND";;;;"392436";"830912";"411240";"339670"
;;"0.264705882352941";"0.151333639663086";"IND";"0";"0";"17";"0";"10001";"28009";"2";"15";"0.276190476190476";"0.168577873677493";"IND";;;;"392436";"830912";"462010";"339960"
;;"0.238095238095238";"0.0785694874135776";"IND";"0";"7";"28";"0";"10001";"28010";"2";"26";"0.267692307692308";"0.0574465548885861";"IND";;;;"392436";"830912";"435600";"336300"
;;"0.426470588235294";"0.0171191105492448";"IND";"0";"0";"17";"0";"10001";"28011";"0";"17";"0.426470588235294";"0.0171191105492448";"IND";;;;"392436";"830912";"429600";"358600"
;;"0.382352941176471";"0.0340889014111891";"IND";"0";"2";"17";"0";"10001";"28012";"3";"14";;;;;;;"392436";"830912";"413210";"317720"
;;"0.316666666666667";"0.0960497087334704";"IND";"0";"0";"16";"0";"10001";"28014";"2";"14";;;;;;;"392436";"830912";"397540";"321530"
