"CODE";"KendalT.value";"KendalT.p.value";"N_ties.Station1";"N_ties.Station2";"Number_data";"R_Ties_sum";"ID_Station_1";"ID_Station_2";"Num_Syncr_occ";"Num_Asyncr_occ";"KT_.Asyncrony";"KT_pvalue_Asy";"KT_.Syncrony";"KT_pvalue_Sy";"Easting_1";"Northing_1";"Easting_2";"Northing_2";"Distance";"Area_1";"Area_2"
18872;"0.075098814229249";"0.638196884577469";"0";"0";23;"0";"21008";"38001";"5";"18";"0.0588235294117647";"0.765236745754934";;;"370229";"628038";"539074";"209193";"451734.550473118";"1110";"1036"
18873;"0.0276679841897233";"0.87554571699662";"0";"0";23;"0";"21008";"38002";"7";"16";"0.133333333333333";"0.505644437997331";;;"370229";"628038";"539360";"214840";"446608.660454992";"1110";"78.7"
18874;"-0.0735930735930736";"0.655597859052478";"0";"0";22;"0";"21008";"38003";"5";"17";"-0.102941176470588";"0.597643931544339";;;"370229";"628038";"528256";"213276";"443986.818813152";"1110";"133.9"
18875;"0.0476190476190476";"0.788420166128504";"0";"1";21;"0";"21008";"38004";"10";"11";;;;;"370229";"628038";"535990";"217444";"442927.633401688";"1110";"136.5"
18876;"0.0303030303030303";"0.86726698329211";"0";"0";22;"0";"21008";"38007";"3";"19";"0.0292397660818713";"0.890267159791088";;;"370229";"628038";"543166";"210394";"452168.73525653";"1110";"21.4"
18877;"0.189473684210526";"0.259839989318916";"0";"0";20;"0";"21008";"38013";"4";"16";"0.2";"0.305726548153443";;;"370229";"628038";"511780";"218590";"433368.249115585";"1110";"70.7"
18879;"0.00432900432900433";"1";"0";"0";22;"0";"21008";"38022";"3";"19";"-0.0292397660818713";"0.890267159791089";;;"370229";"628038";"534050";"192540";"465435.265740006";"1110";"42.6"
18880;"0.116883116883117";"0.468000168647235";"0";"0";22;"0";"21008";"39001";"8";"14";;;;;"370229";"628038";"517780";"169850";"481516.332908922";"1110";"9948"
18881;"0.20952380952381";"0.196652722840777";"0";"2";21;"0";"21008";"39002";"8";"13";;;;;"370229";"628038";"456880";"193620";"443135.360807572";"1110";"3444.7"
18883;"-0.157894736842105";"0.351394858173279";"0";"0";20;"0";"21008";"39004";"3";"17";"-0.235294117647059";"0.204899001525799";;;"370229";"628038";"529630";"165480";"489406.727259697";"1110";"122"
18884;"0.323809523809524";"0.0419693445592106";"0";"2";21;"0";"21008";"39006";"5";"16";"0.35";"0.0641134326023778";;;"370229";"628038";"440179";"201858";"432040.108268331";"1110";"362.6"
18885;"-0.106719367588933";"0.496593598769775";"0";"0";23;"0";"21008";"39007";"9";"14";;;;;"370229";"628038";"473090";"164780";"474708.146391532";"1110";"354.8"
18886;"0.0315789473684211";"0.872841459863942";"0";"1";20;"0";"21008";"39008";"9";"11";;;;;"370229";"628038";"444499";"208703";"426016.444157838";"1110";"1616.2"
18887;"0.203463203463203";"0.197015209444928";"0";"2";22;"0";"21008";"39010";"7";"15";"0.0857142857142857";"0.697181425417371";;;"370229";"628038";"505180";"186360";"461989.12679987";"1110";"743"
18890;"-0.0952380952380952";"0.570605499136106";"0";"1";21;"0";"21008";"39016";"10";"11";;;;;"370229";"628038";"464959";"170828";"467087.47340373";"1110";"1033.4"
18892;"0.19047619047619";"0.242200375155393";"0";"0";21;"0";"21008";"39019";"2";"19";"0.134502923976608";"0.446734867467028";;;"370229";"628038";"447033";"168219";"466358.709488514";"1110";"234.1"
18895;"0.273684210526316";"0.0983302187347566";"0";"2";20;"0";"21008";"39023";"2";"18";"0.281045751633987";"0.112417954365088";;;"370229";"628038";"489597";"186679";"457373.771549652";"1110";"137.3"
18899;"0.0476190476190476";"0.788420166128504";"0";"0";21;"0";"21008";"39033";"2";"19";"-0.0175438596491228";"0.945006868714699";;;"370229";"628038";"445266";"169473";"464832.926986601";"1110";"49.2"
18908;"0";"1";"0";"0";21;"0";"21008";"39052";"4";"17";"-0.0294117647058824";"0.903196690606909";;;"370229";"628038";"485350";"171250";"471234.973250973";"1110";"50.2"
18912;"-0.0210526315789474";"0.923502331331665";"0";"0";20;"0";"21008";"39093";"3";"17";"-0.0294117647058824";"0.903196690606909";;;"370229";"628038";"520194";"185052";"467832.454498077";"1110";"117.6"
18917;"-0.142857142857143";"0.385781433860544";"0";"1";21;"0";"21008";"40008";"3";"18";"-0.150326797385621";"0.410133613342611";;;"370229";"628038";"604880";"147000";"535336.191710309";"1110";"230"
18927;"-0.0988142292490119";"0.530402707872889";"0";"1";23;"0";"21008";"42006";"8";"15";"-0.0285714285714286";"0.92257009049519";;;"370229";"628038";"458927";"114112";"521711.707469311";"1110";"72.8"
18931;"0.0988142292490119";"0.530402707872889";"0";"0";23;"0";"21008";"42010";"6";"17";"0.176470588235294";"0.348846402901288";;;"370229";"628038";"446129";"121122";"512753.226962726";"1110";"360"
18944;"0.0526315789473684";"0.773219474906323";"0";"0";20;"0";"21008";"45001";"5";"15";"-0.0476190476190476";"0.845841042458974";;;"370229";"628038";"293602";"101602";"532147.146666512";"1110";"600.9"
18945;"0";"1";"0";"1";21;"0";"21008";"45002";"6";"15";"-0.00952380952380952";"1";;;"370229";"628038";"294281";"117801";"516017.331019261";"1110";"421.7"
18952;"0.146245059288538";"0.345709985198477";"0";"0";23;"0";"21008";"46003";"7";"16";"0.116666666666667";"0.56426737864644";;;"370229";"628038";"275112";"65841";"570350.558159828";"1110";"247.6"
18957;"0.178947368421053";"0.28837819637641";"0";"0";20;"0";"21008";"47007";"2";"18";"0.163398692810458";"0.368580540875301";;;"370229";"628038";"257416";"51110";"588010.71316572";"1110";"54.9"
18968;"0.336842105263158";"0.0397621367006886";"0";"1";20;"0";"21008";"49002";"6";"14";;;;;"370229";"628038";"154881";"34171";"631763.466984327";"1110";"47.6"
18974;"0.0315789473684211";"0.872841459863942";"0";"1";20;"0";"21008";"52003";"7";"13";;;;;"370229";"628038";"320647";"125236";"505408.155103949";"1110";"87.8"
18976;"0.0571428571428571";"0.742874104271325";"0";"0";21;"0";"21008";"52005";"8";"13";;;;;"370229";"628038";"320576";"125023";"505627.14157863";"1110";"202"
18982;"-0.0380952380952381";"0.834681923422734";"0";"0";21;"0";"21008";"53004";"8";"13";;;;;"370229";"628038";"364801";"164723";"463512.423312862";"1110";"129.5"
18985;"-0.105263157894737";"0.542422144891093";"0";"0";20;"0";"21008";"53007";"6";"14";;;;;"370229";"628038";"380519";"156427";"471894.444702693";"1110";"261.6"
18991;"-0.012987012987013";"0.955577143633751";"0";"0";22;"0";"21008";"54001";"11";"11";;;;;"370229";"628038";"378230";"276160";"352096.433797249";"1110";"4325"
18994;"0.0995670995670996";"0.539412359520028";"0";"0";22;"0";"21008";"54005";"6";"16";"0.0666666666666667";"0.75655502544518";;;"370229";"628038";"341190";"314460";"315028.485282629";"1110";"2025"
18997;"0.019047619047619";"0.928740741261735";"0";"0";21;"0";"21008";"54008";"7";"14";;;;;"370229";"628038";"359770";"268520";"359797.872205131";"1110";"1134.4"
18998;"0.147368421052632";"0.385857151315126";"0";"0";20;"0";"21008";"54010";"5";"15";"0.2";"0.328233587669434";;;"370229";"628038";"420833";"250643";"380912.552125108";"1110";"319"
19002;"-0.252631578947368";"0.128413511170753";"0";"0";20;"0";"21008";"54016";"4";"16";"-0.133333333333333";"0.505644437997331";;;"370229";"628038";"358910";"314170";"314183.473700217";"1110";"259"
19003;"0.115789473684211";"0.500609627166416";"0";"0";20;"0";"21008";"54017";"6";"14";;;;;"370229";"628038";"377664";"223340";"404912.836037768";"1110";"293"
19014;"-0.122529644268775";"0.432492870410445";"0";"0";23;"0";"21008";"55002";"9";"14";;;;;"370229";"628038";"348500";"238799";"389981.331811565";"1110";"1895.9"
19016;"-0.242105263157895";"0.145844218364727";"0";"0";20;"0";"21008";"55007";"8";"12";;;;;"370229";"628038";"307580";"244490";"388755.428239594";"1110";"1282.1"
19036;"-0.115789473684211";"0.500609627166415";"0";"0";20;"0";"21008";"58001";"4";"16";"-0.166666666666667";"0.398414416048071";;;"370229";"628038";"290379";"179437";"455790.726701404";"1110";"158"
19046;"-0.0666666666666667";"0.698188279094312";"0";"1";21;"0";"21008";"61002";"8";"13";;;;;"370229";"628038";"207226";"215292";"443851.823749466";"1110";"183.1"
19047;"-0.0421052631578947";"0.822682885442166";"0";"1";20;"0";"21008";"62001";"8";"12";;;;;"370229";"628038";"224419";"241655";"413070.305633762";"1110";"893.6"
19053;"-0.0526315789473684";"0.773219474906322";"0";"0";20;"0";"21008";"67006";"5";"15";"0.0476190476190476";"0.845841042458974";;;"370229";"628038";"304077";"343600";"292121.877552439";"1110";"184.7"
19063;"0.038961038961039";"0.823643361748416";"0";"0";22;"0";"21008";"69002";"7";"15";"0.104761904761905";"0.626494517515847";;;"370229";"628038";"382419";"398759";"229686.246301983";"1110";"559.4"
19066;"-0.0909090909090909";"0.577009076388377";"0";"0";22;"0";"21008";"69007";"5";"17";"-0.117647058823529";"0.54232785674881";;;"370229";"628038";"377239";"393563";"234664.646734275";"1110";"660"
19072;"0.0649350649350649";"0.696408176865527";"0";"0";22;"0";"21008";"69023";"7";"15";"0.257142857142857";"0.201842824225182";;;"370229";"628038";"380690";"407740";"220626.262409726";"1110";"186"
19074;"-0.0952380952380952";"0.570605499136106";"0";"0";21;"0";"21008";"69027";"4";"17";"0";"1";;;"370229";"628038";"390699";"391870";"237140.055256552";"1110";"150"
19080;"-0.0421052631578947";"0.822682885442166";"0";"0";20;"0";"21008";"7003";"3";"17";"-0.117647058823529";"0.54232785674881";;;"370229";"628038";"319402";"862632";"240116.199698325";"1110";"216"
19081;"0.0842105263157895";"0.630798946258977";"0";"0";20;"0";"21008";"71001";"6";"14";;;;;"370229";"628038";"358922";"430412";"198019.427564333";"1110";"1145"
19094;"0.0952380952380952";"0.570605499136107";"0";"1";21;"0";"21008";"75002";"9";"12";;;;;"370229";"628038";"303700";"530500";"118104.219049469";"1110";"663"
19097;"0.323809523809524";"0.0419693445592106";"0";"0";21;"0";"21008";"76002";"13";"8";;;;;"370229";"628038";"347000";"556700";"75050.8023417621";"1110";"1366.7"
19098;"0";"1";"0";"0";21;"0";"21008";"76003";"13";"8";;;;;"370229";"628038";"357569";"530450";"98440.6088300216";"1110";"396.2"
19100;"0.294736842105263";"0.0740257292571365";"0";"0";20;"0";"21008";"76005";"9";"11";;;;;"370229";"628038";"360452";"528316";"100235.752596034";"1110";"616.4"
19105;"0.075098814229249";"0.638196884577469";"0";"0";23;"0";"21008";"77001";"6";"17";"0.102941176470588";"0.59764393154434";;;"370229";"628038";"339050";"571770";"64351.1126031545";"1110";"841.7"
19108;"0.294736842105263";"0.0740257292571365";"0";"0";20;"0";"21008";"78004";"8";"12";;;;;"370229";"628038";"307718";"586862";"74877.7710910292";"1110";"76.1"
19109;"0.212121212121212";"0.17796763426213";"0";"0";22;"0";"21008";"79002";"9";"13";;;;;"370229";"628038";"292346";"585121";"88952.075637033";"1110";"799"
19110;"0.168831168831169";"0.287616758255245";"0";"1";22;"0";"21008";"79003";"7";"15";"-0.123809523809524";"0.558966072122322";;;"370229";"628038";"268410";"612970";"102956.691459727";"1110";"155"
19111;"0.019047619047619";"0.928740741261735";"0";"0";21;"0";"21008";"79004";"7";"14";;;;;"370229";"628038";"284526";"594078";"92213.615497248";"1110";"142"
19121;"-0.0631578947368421";"0.724636220527281";"0";"0";20;"0";"21008";"8009";"3";"17";"-0.205882352941176";"0.270560535964072";;;"370229";"628038";"297722";"824763";"209726.885996198";"1110";"272.2"
19126;"0.019047619047619";"0.928740741261735";"0";"4";21;"0";"21008";"84001";"8";"13";;;;;"370229";"628038";"255839";"670532";"122060.125930056";"1110";"335.1"
19127;"0.297101449275362";"0.043616255801546";"0";"0";24;"0";"21008";"84003";"9";"15";"0.219047619047619";"0.281566070295568";;;"370229";"628038";"283531";"645323";"88430.5139526729";"1110";"1092.9"
19128;"0.312252964426877";"0.0383513239436961";"0";"0";23;"0";"21008";"84004";"11";"12";;;;;"370229";"628038";"292837";"642386";"78734.9086625008";"1110";"741.8"
19129;"0.241106719367589";"0.113711924160163";"0";"2";23;"0";"21008";"84005";"8";"15";"0.276190476190476";"0.168577873677493";;;"370229";"628038";"270435";"657942";"104207.561522355";"1110";"1704.2"
19135;"0.136842105263158";"0.422250281828672";"0";"0";20;"0";"21008";"84014";"8";"12";;;;;"370229";"628038";"275373";"651879";"97834.3595612444";"1110";"265.5"
19138;"0.157894736842105";"0.35139485817328";"0";"1";20;"0";"21008";"84019";"4";"16";"0.133333333333333";"0.505644437997331";;;"370229";"628038";"268097";"662490";"107816.402800742";"1110";"129.8"
19147;"0.40952380952381";"0.00902013474979491";"0";"1";21;"0";"21009";"21012";"12";"9";;;;;"389836";"647709";"352232";"615869";"49290.8500099826";"4390";"323"
19159;"0.157894736842105";"0.35139485817328";"0";"0";20;"0";"21009";"23001";"8";"12";;;;;"389836";"647709";"403858";"561700";"87176.7530484707";"4390";"2175.6"
19166;"0.231578947368421";"0.164976406363606";"0";"1";20;"0";"21009";"24003";"7";"13";;;;;"389836";"647709";"398366";"539040";"109043.587031879";"4390";"171.9"
19168;"0.263157894736842";"0.112604127064798";"0";"0";20;"0";"21009";"24005";"9";"11";;;;;"389836";"647709";"425904";"538688";"114874.69273587";"4390";"178.5"
19169;"0.489177489177489";"0.00109982868196279";"0";"0";22;"0";"21009";"25001";"6";"16";"0.433333333333333";"0.0197806317594083";;;"389836";"647709";"425923";"513748";"138787.618869661";"4390";"818.4"
19171;"0.104761904761905";"0.530622163223057";"0";"0";21;"0";"21009";"25004";"7";"14";;;;;"389836";"647709";"428399";"512942";"140227.34888292";"4390";"250.1"
19178;"-0.116883116883117";"0.468000168647235";"0";"0";22;"0";"21009";"26003";"6";"16";"0.0166666666666667";"0.964694931933257";;;"389836";"647709";"509358";"454867";"226951.722948255";"4390";"57.2"
19179;"0.178947368421053";"0.28837819637641";"0";"1";20;"0";"21009";"27001";"5";"15";"0.276190476190476";"0.168577873677493";;;"389836";"647709";"442802";"452991";"201866.721411199";"4390";"484.3"
19180;"0.389473684210526";"0.0164060812688867";"0";"0";20;"0";"21009";"27002";"4";"16";"0.383333333333333";"0.0412617759894029";;;"389836";"647709";"442215";"447311";"207205.696106745";"4390";"758.9"
19181;"0.180952380952381";"0.2674910846902";"0";"0";21;"0";"21009";"27006";"3";"18";"0.215686274509804";"0.229060438537872";;;"389836";"647709";"438931";"390954";"261502.211199142";"4390";"373"
19182;"0.428571428571429";"0.00609102456462929";"0";"0";21;"0";"21009";"27007";"6";"15";"0.40952380952381";"0.0358972373678887";;;"389836";"647709";"435599";"467047";"186436.215004763";"4390";"914.6"
19184;"0.333333333333333";"0.0359970039852138";"0";"0";21;"0";"21009";"27009";"10";"11";;;;;"389836";"647709";"456845";"455373";"203747.761462754";"4390";"3315"
19185;"0";"1";"0";"0";21;"0";"21009";"27021";"4";"17";"0.147058823529412";"0.43968652710486";;;"389836";"647709";"456977";"403973";"252905.261423537";"4390";"1256.2"
19186;"0";"1";"0";"0";20;"0";"21009";"27023";"4";"16";"-0.05";"0.824801238706967";;;"389836";"647709";"434970";"407279";"244719.299749988";"4390";"118.9"
19187;"0.0105263157894737";"0.974466902938874";"0";"0";20;"0";"21009";"27025";"4";"16";"0.2";"0.305726548153443";;;"389836";"647709";"443213";"385749";"267440.12105948";"4390";"352.2"
19188;"-0.151515151515152";"0.341842830418573";"0";"0";22;"0";"21009";"27026";"3";"19";"-0.0175438596491228";"0.945006868714699";;;"389836";"647709";"439339";"374468";"277790.476674433";"4390";"165"
19198;"-0.266666666666667";"0.0970398259696854";"0";"1";21;"0";"21009";"28003";"2";"19";"-0.192982456140351";"0.266898773400104";;;"389836";"647709";"416940";"291460";"357410.61885843";"4390";"408"
19202;"0.272727272727273";"0.0802852627754982";"0";"2";22;"0";"21009";"28008";"5";"17";"0.176470588235294";"0.348846402901288";;;"389836";"647709";"411240";"339670";"308895.975763469";"4390";"399"
19203;"-0.104761904761905";"0.530622163223057";"0";"0";21;"0";"21009";"28009";"8";"13";;;;;"389836";"647709";"462010";"339960";"316211.759479757";"4390";"7486"
19206;"0.0631578947368421";"0.724636220527281";"0";"1";20;"0";"21009";"28012";"2";"18";"0.111111111111111";"0.549811917108792";;;"389836";"647709";"413210";"317720";"330938.148780725";"4390";"1229"
19209;"0.0842105263157895";"0.630798946258977";"0";"0";20;"0";"21009";"28019";"4";"16";"0.0833333333333333";"0.69009504051413";;;"389836";"647709";"423910";"320390";"329209.117293066";"4390";"3072"
19224;"-0.16017316017316";"0.313979505429393";"0";"1";22;"0";"21009";"30001";"3";"19";"-0.169590643274854";"0.332006598705319";;;"389836";"647709";"484200";"347960";"314359.829960661";"4390";"297.9"
19229;"0.130434782608696";"0.402285680718095";"0";"0";23;"0";"21009";"31002";"5";"18";"0.163398692810458";"0.368580540875301";;;"389836";"647709";"510620";"314870";"354192.036996388";"4390";"341.9"
19231;"0.0285714285714286";"0.881507823538253";"0";"0";21;"0";"21009";"31005";"4";"17";"0.0588235294117647";"0.776494067688393";;;"389836";"647709";"497010";"299620";"364336.779273399";"4390";"417"
19233;"0.134199134199134";"0.402030408697794";"0";"1";22;"0";"21009";"32002";"4";"18";"0.0718954248366013";"0.70888076304704";;;"389836";"647709";"506700";"293300";"373301.898696081";"4390";"89.6"
19234;"0.0631578947368421";"0.724636220527281";"0";"0";20;"0";"21009";"32003";"3";"17";"-0.0147058823529412";"0.967663816839532";;;"389836";"647709";"498360";"279840";"383671.129237243";"4390";"74.3"
19235;"0.00432900432900433";"1";"0";"0";22;"0";"21009";"32004";"5";"17";"0.0735294117647059";"0.715031775293832";;;"389836";"647709";"489920";"271250";"389668.614969382";"4390";"194"
19236;"-0.285714285714286";"0.0745184543469183";"0";"0";21;"0";"21009";"32006";"9";"12";;;;;"389836";"647709";"472080";"259190";"397268.295312762";"4390";"223"
19237;"0.142857142857143";"0.385781433860545";"0";"0";21;"0";"21009";"32007";"8";"13";;;;;"389836";"647709";"474900";"261360";"395741.201090097";"4390";"232.8"
19239;"-0.0434782608695652";"0.794034211718078";"0";"0";23;"0";"21009";"32010";"5";"18";"-0.0196078431372549";"0.940516305295653";;;"389836";"647709";"508060";"299550";"367804.293237287";"4390";"1530"
19240;"0.0869565217391304";"0.572230825296128";"0";"0";24;"0";"21009";"33002";"8";"16";"0.216666666666667";"0.26504598877832";;;"389836";"647709";"505353";"249560";"414704.662001063";"4390";"1460"
19241;"-0.359683794466403";"0.0162092402863285";"0";"0";23;"0";"21009";"33006";"4";"19";"-0.309941520467836";"0.0683595086669991";;;"389836";"647709";"577107";"296526";"398094.07581919";"4390";"274.5"
19243;"0.185770750988142";"0.227198139521579";"0";"1";23;"0";"21009";"33009";"7";"16";"0.216666666666667";"0.26504598877832";;;"389836";"647709";"494993";"256463";"405267.975390855";"4390";"1320"
19244;"-0.246753246753247";"0.11503559714074";"0";"0";22;"0";"21009";"33011";"6";"16";"-0.133333333333333";"0.505644437997331";;;"389836";"647709";"589242";"280188";"418228.903349132";"4390";"128.7"
19245;"0";"1";"0";"1";21;"0";"21009";"33012";"5";"16";"0.0166666666666667";"0.964694931933257";;;"389836";"647709";"515607";"263134";"404748.27536213";"4390";"137.5"
19246;"-0.16017316017316";"0.313979505429393";"0";"1";22;"0";"21009";"33013";"4";"18";"-0.124183006535948";"0.500867331358937";;;"389836";"647709";"589559";"279048";"419382.242662023";"4390";"205.9"
19247;"-0.203463203463203";"0.197015209444928";"0";"0";22;"0";"21009";"33014";"7";"15";"-0.123809523809524";"0.558966072122322";;;"389836";"647709";"575805";"272944";"418474.816788151";"4390";"272"
19249;"-0.257142857142857";"0.110127722287281";"0";"1";21;"0";"21009";"33019";"3";"18";"-0.320261437908497";"0.0684969107812154";;;"389836";"647709";"587961";"283000";"415146.504601171";"4390";"316"
19251;"0";"1";"0";"0";20;"0";"21009";"33021";"7";"13";;;;;"389836";"647709";"541538";"252368";"423572.296982197";"4390";"303"
19253;"0.0105263157894737";"0.974466902938874";"0";"1";20;"0";"21009";"33023";"5";"15";"0.0476190476190476";"0.845841042458974";;;"389836";"647709";"566235";"273254";"414033.387266785";"4390";"101.8"
19254;"-0.2";"0.233266557107126";"0";"0";20;"0";"21009";"33024";"5";"15";"-0.161904761904762";"0.435118910932114";;;"389836";"647709";"546686";"250642";"427047.089547954";"4390";"198"
19270;"-0.419047619047619";"0.00743070605005955";"0";"0";21;"0";"21009";"34002";"4";"17";"-0.382352941176471";"0.0340889014111892";;;"389836";"647709";"622583";"299391";"418997.198731521";"4390";"146.5"
19271;"-0.272727272727273";"0.0802852627754989";"0";"0";22;"0";"21009";"34003";"1";"21";"-0.285714285714286";"0.0745184543469183";;;"389836";"647709";"619214";"329614";"392243.433771213";"4390";"164.7"
19272;"-0.0631578947368421";"0.724636220527281";"0";"1";20;"0";"21009";"34004";"1";"19";"0.0175438596491228";"0.945006868714699";;;"389836";"647709";"617682";"312740";"405189.948939069";"4390";"570.9"
19273;"-0.189473684210526";"0.259839989318916";"0";"0";20;"0";"21009";"34005";"0";"20";"-0.189473684210526";"0.259839989318916";;;"389836";"647709";"616966";"311275";"406001.713117855";"4390";"73.2"
19280;"0.147368421052632";"0.385857151315126";"0";"0";20;"0";"21009";"35004";"4";"16";"0.183333333333333";"0.350195287197447";;;"389836";"647709";"636014";"258271";"460792.971097133";"4390";"54.9"
19282;"0.0421052631578947";"0.822682885442166";"0";"1";20;"0";"21009";"36002";"3";"17";"-0.0588235294117647";"0.776494067688393";;;"389836";"647709";"584576";"247224";"445428.453733765";"4390";"87.3"
19283;"0.0105263157894737";"0.974466902938874";"0";"0";20;"0";"21009";"36003";"3";"17";"-0.0147058823529412";"0.967663816839532";;;"389836";"647709";"598528";"237881";"460003.519212326";"4390";"53.9"
19285;"-0.142857142857143";"0.385781433860544";"0";"1";21;"0";"21009";"36005";"3";"18";"-0.137254901960784";"0.454263174220342";;;"389836";"647709";"602441";"242918";"457323.577301635";"4390";"156"
19286;"-0.136842105263158";"0.422250281828672";"0";"3";20;"0";"21009";"36006";"2";"18";"-0.163398692810458";"0.368580540875301";;;"389836";"647709";"602067";"234431";"464684.883258329";"4390";"578"
19287;"-0.019047619047619";"0.928740741261734";"0";"1";21;"0";"21009";"36007";"3";"18";"-0.0196078431372549";"0.940516305295653";;;"389836";"647709";"584785";"242156";"450083.121792166";"4390";"58.6"
19288;"-0.307359307359307";"0.0474837551945004";"0";"0";22;"0";"21009";"36008";"6";"16";"-0.233333333333333";"0.228133658769073";;;"389836";"647709";"582733";"246341";"445422.488811421";"4390";"224.5"
19293;"-0.125541125541126";"0.434309949443771";"0";"0";22;"0";"21009";"37001";"9";"13";;;;;"389836";"647709";"541499";"188348";"483892.439646951";"4390";"303.3"
19294;"0.0210526315789474";"0.923502331331665";"0";"1";20;"0";"21009";"37003";"4";"16";"-0.0333333333333333";"0.894351259969982";;;"389836";"647709";"578645";"210753";"476121.159244826";"4390";"77.8"
19295;"-0.28421052631579";"0.085501715237152";"0";"0";20;"0";"21009";"37005";"3";"17";"-0.264705882352941";"0.151333639663086";;;"389836";"647709";"596249";"226113";"469517.658453128";"4390";"238.2"
19297;"0.0526315789473684";"0.773219474906323";"0";"1";20;"0";"21009";"37007";"6";"14";;;;;"389836";"647709";"568679";"206010";"476656.3664057";"4390";"136.3"
19298;"0.0736842105263158";"0.677108238647899";"0";"1";20;"0";"21009";"37008";"4";"16";"0.0833333333333333";"0.69009504051413";;;"389836";"647709";"571303";"207126";"476613.564705085";"4390";"190.3"
19301;"-0.2";"0.233266557107126";"0";"1";20;"0";"21009";"37011";"3";"17";"-0.161764705882353";"0.392727612326242";;;"389836";"647709";"562886";"223350";"458409.893503763";"4390";"72.6"
19309;"0.116883116883117";"0.468000168647235";"0";"1";22;"0";"21009";"37031";"5";"17";"0.0882352941176471";"0.655307580247611";;;"389836";"647709";"574811";"193386";"490659.400214422";"4390";"71.8"
19310;"-0.185770750988142";"0.227198139521579";"0";"0";23;"0";"21009";"38001";"5";"18";"-0.215686274509804";"0.229060438537872";;;"389836";"647709";"539074";"209193";"463352.639952249";"4390";"1036"
19311;"0.0513833992094862";"0.754031467320971";"0";"0";23;"0";"21009";"38002";"7";"16";"0.25";"0.194916733337412";;;"389836";"647709";"539360";"214840";"458101.953598337";"4390";"78.7"
19312;"0.0761904761904762";"0.654498892178173";"0";"0";21;"0";"21009";"38003";"5";"16";"0.0666666666666667";"0.75655502544518";;;"389836";"647709";"528256";"213276";"456092.425846544";"4390";"133.9"
19313;"-0.0476190476190476";"0.780544822172399";"0";"1";22;"0";"21009";"38004";"10";"12";;;;;"389836";"647709";"535990";"217444";"454546.971756372";"4390";"136.5"
19314;"-0.246753246753247";"0.11503559714074";"0";"1";22;"0";"21009";"38007";"3";"19";"-0.204678362573099";"0.237783220109503";;;"389836";"647709";"543166";"210394";"463551.569645779";"4390";"21.4"
19315;"0.177489177489178";"0.262753166001894";"0";"0";22;"0";"21009";"38013";"4";"18";"0.241830065359477";"0.175142875820802";;;"389836";"647709";"511780";"218590";"446253.650556238";"4390";"70.7"
19318;"0.126315789473684";"0.460523794438917";"0";"0";20;"0";"21009";"38022";"3";"17";"0.0588235294117647";"0.776494067688393";;;"389836";"647709";"534050";"192540";"477613.159369498";"4390";"42.6"
19319;"0.0822510822510823";"0.615766413538553";"0";"0";22;"0";"21009";"39001";"7";"15";"0.295238095238095";"0.139462859119068";;;"389836";"647709";"517780";"169850";"494848.182882086";"4390";"9948"
19320;"0.201581027667984";"0.188838082902009";"0";"2";23;"0";"21009";"39002";"9";"14";;;;;"389836";"647709";"456880";"193620";"459176.588719949";"4390";"3444.7"
19324;"0.312252964426877";"0.0383513239436961";"0";"1";23;"0";"21009";"39006";"7";"16";"0.416666666666667";"0.0255375408438456";;;"389836";"647709";"440179";"201858";"448848.081232701";"4390";"362.6"
19325;"-0.114624505928854";"0.463941610571185";"0";"0";23;"0";"21009";"39007";"8";"15";"0.0285714285714286";"0.92257009049519";;;"389836";"647709";"473090";"164780";"490224.884175584";"4390";"354.8"
19326;"0.152380952380952";"0.353643850233328";"0";"0";21;"0";"21009";"39008";"10";"11";;;;;"389836";"647709";"444499";"208703";"442557.082138272";"4390";"1616.2"
19327;"0.0592885375494071";"0.714662959825396";"0";"1";23;"0";"21009";"39010";"8";"15";"-0.00952380952380952";"1";;;"389836";"647709";"505180";"186360";"475705.899892725";"4390";"743"
19328;"-0.168421052631579";"0.31889648047195";"0";"1";20;"0";"21009";"39012";"2";"18";"-0.163398692810458";"0.368580540875301";;;"389836";"647709";"518192";"168783";"495985.624884437";"4390";"69.1"
19329;"0.136842105263158";"0.422250281828672";"0";"1";20;"0";"21009";"39015";"7";"13";;;;;"389836";"647709";"473356";"152176";"502698.678796076";"4390";"44.6"
19330;"0.0197628458498024";"0.916846744693041";"0";"1";23;"0";"21009";"39016";"9";"14";;;;;"389836";"647709";"464959";"170828";"482933.470350081";"4390";"1033.4"
19332;"0.0315789473684211";"0.872841459863942";"0";"0";20;"0";"21009";"39019";"2";"18";"-0.0196078431372549";"0.940516305295653";;;"389836";"647709";"447033";"168219";"483064.702315831";"4390";"234.1"
19335;"0.252631578947368";"0.128413511170753";"0";"2";20;"0";"21009";"39023";"1";"19";"0.216374269005848";"0.21092283459362";;;"389836";"647709";"489597";"186679";"471860.908682853";"4390";"137.3"
19339;"0.0857142857142857";"0.611932607272034";"0";"0";21;"0";"21009";"39033";"2";"19";"0.0292397660818713";"0.890267159791088";;;"389836";"647709";"445266";"169473";"481612.66919033";"4390";"49.2"
19346;"-0.0285714285714286";"0.881507823538253";"0";"0";21;"0";"21009";"39052";"3";"18";"-0.0065359477124183";"1";;;"389836";"647709";"485350";"171250";"486105.501157697";"4390";"50.2"
