;CODE;River_St_1;River_St_2;KendalT.value;KendalT.p.value;N_ties.Station1;N_ties.Station2;Number_data;X;R_Ties_sum;ID_Station_1;ID_Station_2;Num_Syncr_occ;Num_Asyncr_occ;N.SY.N.ALL;KT_.Asyncrony;KT_pvalue_Asy;X.1;KT_.Syncrony;KT_pvalue_Sy;Easting_1;Northing_1;Easting_2;Northing_2;Distance.x;Area_1;Area_2;Media;Max;Min;lag0;lag1;lag2;lag3;lag4;lag5;lag6;lag7;lag8;lag9;lag10;lag710;Station.number;Catchment.area;Station.level;Mean.GDF;Maximum.GDF;Base.flow.index;QMED;Maximum.altitude;Woodland;Arable.horticultural;Grassland;Mountain.heath.bog;Urban.extent;ASPBAR..Â..;BFIHOST....;DPSBAR..m.km.;LDP..km.;PROPWET;URBCON1990;URBCON2000;URBEXT1990;URBEXT2000;URBLOC1990;URBLOC2000;Distance.y;Class;SAAR_61.90;SAAR_41.70;Min.Altitude;X50.Altitude;Max.Min.Altitude
8125;53898;Willow Brook;Lee;0.354589372;0.00041324;0;0;46;2;0;32002;38001;13;33;0.282608696;0.390151515;0.001178153;1;NA;NA;506700;293300;539074;209193;90.13911293;89.6;1036;44;332;0;5;2;1;0;0;1;0;2;0;1;1;2;0.157864267;0.913127413;0.464285714;0.818181818;0.883333333;0.178082192;0.864444444;0.391304348;0.266666667;0.236363636;0.05;NA;0.285714286;0.266666667;0.339285714;0.216216216;0.415384615;0.137931034;0.053333333;0.022988506;0.109375;0.3;0.142857143;0.214285714;90.13911293;Depind;0.047619048;0.046875;0.384615385;0.080808081;0.392156863
8126;53899;Willow Brook;Ash;0.448717949;2.59E-05;2;2;40;2;0;32002;38002;14;26;0.35;0.415384615;0.002534496;1;NA;NA;506700;293300;539360;214840;85.0017948;89.6;78.7;37,5;332;0;2;8;1;0;1;2;0;0;0;0;0;0;0.157886427;0.122222222;0.583333333;0.6375;0.214285714;0.273972603;0.102941176;0;0.446666667;0.4;0.1;NA;0.833333333;0.352941176;0.274509804;0.171428571;0.342105263;0.193548387;0.373333333;0.218390805;0.796875;0.872727273;0.45;0.392857143;85.0017948;Depind;0.032258065;0.031746032;0.567567568;0.021505376;0.169354839
8273;54216;Harpers Brook;Nene/Kislingbury;0.42780027;8.23E-05;0;1;39;2;0;32003;32006;18;21;0.461538462;0.371428571;0.018676037;1;0.503267974;0.0029857;498360;279840;472080;259190;33.4318524;74.3;223;23;336;0;9;6;1;0;0;1;0;0;0;1;0;1;9.37E-05;0.668161435;0.516129032;0.692857143;0.184210526;0.189655172;NA;0.318181818;0.59047619;0.057692308;0.342857143;NA;0.342857143;0.127272727;0.088888889;0.191489362;0.15625;0;0.116666667;0.037974684;0.46;0.413793103;0.153846154;0;33.4318524;Depind;0.046153846;0.088235294;0.491803279;0.307692308;0.251572327
8313;54295;Harpers Brook;Lee;0.408637874;7.58E-05;0;0;43;2;0;32003;38001;10;33;0.23255814;0.382575758;0.001488331;1;NA;NA;498360;279840;539074;209193;81.5551192;74.3;1036;62;332;0;2;3;0;1;0;1;1;1;0;0;1;1;0.157837952;0.928571429;0.066666667;0.902272727;0.741666667;0.216666667;0.711111111;0.347826087;0.476190476;0.054545455;0.173913043;NA;0.693333333;0.266666667;0.267857143;0.026315789;0.584615385;0.033333333;0.253521127;0.105882353;0.857894737;0.779220779;0.083333333;0.083333333;81.5551192;Depind;0.015873016;0.03125;0.161290323;0.090909091;0.416666667
8314;54296;Harpers Brook;Ash;0.495495495;7.02E-06;0;1;37;2;0;32003;38002;15;22;0.405405405;0.393939394;0.009943373;1;0.657142857;0.000330371;498360;279840;539360;214840;76.86554714;74.3;78.7;35;337;0;7;4;1;1;1;0;0;0;0;1;0;1;0.157860113;0.063291139;0.166666667;0.325581395;0.64516129;0.113207547;0.476923077;0.066666667;0.604761905;0.257142857;0.217391304;NA;0.239130435;0.352941176;0.196078431;0.078947368;0.074074074;0.032258065;0.113207547;0.105263158;0.376923077;0.176470588;0.3;0.291666667;76.86554714;Depind;0;0.015873016;0.162162162;0.032258065;0.134453782
8646;55070;Nene/Kislingbury;Mimram;0.475783476;0.000343071;1;1;27;2;0;32006;38003;4;23;0.148148148;0.422924901;0.004244768;1;NA;NA;472080;259190;528256;213276;72.5700523;223;133.9;119;245;1;0;2;0;0;0;1;0;0;0;1;0;1;0.157803331;0.399103139;0.241935484;0.621428571;0.936842105;0.376344086;NA;0.136363636;0.338461538;0.125;0.485714286;NA;0.461538462;0.261538462;0.375;0.063829787;0;0;0.090909091;0.05952381;0.651162791;0.553846154;0.338461538;0.35;72.5700523;Depind;0.015151515;0.058823529;0.213114754;0.076923077;0.106918239
8817;55470;Nene/Brampton;Upper Lee;0.514492754;0.000271385;0;0;24;2;0;32007;38013;4;20;0.166666667;0.494736842;0.001839701;1;NA;NA;474900;261360;511780;218590;56.48966409;232.8;70.7;66;259;0;3;0;0;0;1;0;0;0;0;0;0;0;0.157998579;0.69527897;0.397959184;0.754545455;0.24;0.09375;NA;0.086956522;0.382022472;0.592592593;0.321428571;NA;0.858490566;0.5625;0.379310345;0.069767442;0.16;0;0.180722892;0.108695652;0.932142857;0.872727273;0.621052632;0.463157895;56.48966409;Depind;0.015151515;0.03030303;0.391752577;0.076923077;0.119205298
11503;69469;Stour;Lee;0.466666667;1.12E-05;6;0;40;2;0;36001;38001;10;30;0.25;0.397701149;0.001723466;1;NA;NA;604200;234000;539074;209193;69.69097445;844.3;1036;59;335;0;10;0;0;0;0;0;0;0;0;0;0;0;0.052630194;0.185328185;0.807142857;0.295454545;0.658333333;0.166666667;NA;0.434782609;0.436363636;0.266666667;0.263157895;NA;0.74;0.133333333;0.089285714;0.108108108;0.21686747;0.137931034;0.23943662;0.129411765;0.771929825;0.779220779;0.166666667;0.090909091;69.69097445;Depind;0.079365079;0.0625;0.784615385;0.292929293;0.390196078
12706;76464;Lee;Ash;0.536585366;1.90E-07;0;2;41;2;0;38001;38002;17;24;0.414634146;0.471014493;0.000966178;1;0.647058824;0.00012768;539074;209193;539360;214840;5.654990486;1036;78.7;18;362;0;10;4;0;0;0;0;1;0;0;0;2;2;2.63E-05;0.923745174;0.222222222;0.934090909;0.908333333;0.116666667;0.848888889;0.391304348;0.245454545;0.214285714;0.052631579;NA;0.766666667;0.117647059;0.089285714;0.054054054;0.615384615;0.064516129;0.338028169;0.2;0.771929825;0.818181818;0.358333333;0.227272727;5.654990486;Depind;0.015873016;0.015625;0.297297297;0.060606061;0.495098039
12713;76474;Lee;Thames;0.410852713;6.88E-05;0;4;43;2;0;38001;39002;17;26;0.395348837;0.44;0.001311368;1;0.338235294;0.063022412;539074;209193;456880;193620;83.67686699;1036;3444.7;18;342;0;1;3;5;2;2;0;0;1;2;1;0;3;0.02566535;0.699274311;0.391304348;0.848275862;0.657142857;0.0625;0.7;0.303030303;0;0.163636364;0.441176471;NA;0.52;0.133333333;0.138461538;0;0.535714286;0.064516129;0.042253521;0.047058824;0.543859649;0.61038961;0.25;0.209090909;83.67686699;Depind;0.086956522;0.111111111;0.395348837;0.1;0.289198606
13220;77688;Canons Brook;Colne;0.455026455;0.000496238;1;4;28;2;0;38007;39010;8;20;0.285714286;0.368421053;0.023734496;1;NA;NA;543166;210394;505180;186360;44.95884399;21.4;743;72,5;244;0;2;2;2;1;0;0;0;0;1;0;0;1;0.025711356;0.971736205;0.105263158;0.958536585;0.754545455;0.551724138;0.3;0.592592593;0.285714286;0.388888889;0.153846154;NA;0.452380952;0.647058824;0.444444444;0.325581395;0.88358209;0.064516129;0.092105263;0.045977011;0.552941176;0.52;0.043478261;0.010989011;44.95884399;Depind;0.142857143;0.14084507;0.153846154;0.391666667;0.700421941
16447;100466;Avon;Weaver;0.388335704;0.000470409;0;2;38;2;0;54002;68001;16;22;0.421052632;0.376623377;0.014016595;1;0.333333333;0.078820678;404007;243741;367171;363507;125.3487174;2210;622;31;347;0;3;5;1;1;0;0;1;1;0;4;0;4;0.20586462;0.718552036;0.2;0.65;0.792682927;0.055555556;0.738888889;0.28125;0.545454545;0.454545455;0.46031746;1;0.381818182;0.955172414;0.215686275;0.210526316;0.5;0.147058824;0.027027027;0.035294118;0.452380952;0.448979592;0.24;0.309090909;125.3487174;Depind;0.109589041;0.12987013;0.19047619;0.21875;0.287625418
5056;34522;Don;Derwent;0.592442645;1.31E-08;1;6;39;2;0;27021;28010;17;22;0.435897436;0.567099567;0.000113929;2;0.676470588;5.19E-05;456977;403973;435600;336300;70.99349073;1256.2;1054;40;273;0;9;7;1;0;0;0;0;0;0;0;0;0;0.035308818;0.160828025;0.9;NA;NA;NA;0.176470588;0.15625;0.353333333;0.565217391;0.532258065;0.329411765;0.715384615;0.407692308;0.109090909;0.358333333;0.087912088;0.128205128;0.173333333;0.102272727;0.858333333;0.761538462;0.258823529;0.24137931;70.99349073;Depdep;0.2;0.2;0.876744186;0.538461538;0.104355109
5180;34886;Don;Weaver;0.46031746;4.56E-05;1;2;36;2;0;27021;68001;14;22;0.388888889;0.688311688;1.07E-06;2;NA;NA;456977;403973;367171;363507;98.53736497;1256.2;622;38;311;0;7;3;2;0;0;0;0;0;0;1;1;2;0.602638196;0.50477707;0.725;0.65;0.725806452;0.052631579;0.723529412;0.574074074;0.666666667;0.041666667;0.53968254;0.989473684;0.738461538;0.831168831;0.039215686;0.61038961;0.21686747;0;0.04;0.068181818;0.808333333;0.792307692;0.105882353;0.126436782;98.53736497;Depdep;0.0875;0.0375;0.688235294;0.375;0.601645783
8644;55068;Nene/Kislingbury;Lee;0.414634146;9.05E-05;2;0;41;2;0;32006;38001;10;31;0.243902439;0.501075269;3.92E-05;2;NA;NA;472080;259190;539074;209193;83.61281856;223;1036;41;365;0;5;0;1;1;0;1;1;1;0;0;0;0;0.157759006;0.784749035;0.548387097;0.681818182;0.683333333;0.033333333;NA;0.043478261;0.218181818;0.109090909;0.457142857;NA;0.533333333;0.36;0.196428571;0.212765957;0.507692308;0.033333333;0.154929577;0.070588235;0.736842105;0.623376623;0.076923077;0.083333333;83.61281856;Depdep;0.030769231;0.058823529;0.573770492;0.238461538;0.220588235
9086;56282;Nene;Lee;0.372093023;0.000287598;0;0;44;2;0;32010;38001;14;30;0.318181818;0.443678161;0.000419776;2;NA;NA;508060;299550;539074;209193;95.54886906;1530;1036;30;341;0;1;0;3;4;1;0;0;1;2;1;1;4;0.157653746;0.322875817;0.717857143;NA;NA;NA;0.285714286;0.043478261;0.090909091;0.036363636;0.269230769;NA;0.4;0.393333333;0.071428571;0.027027027;0.458333333;0.034482759;0.014084507;0.035294118;0.456140351;0.363636364;0.175;0.090909091;95.54886906;Depdep;0.015873016;0.015625;0.65;0.070707071;0.032716927
12712;76473;Lee;Thames;0.398918919;4.11E-07;0;0;75;2;0;38001;39001;22;53;0.293333333;0.409288824;1.52E-05;2;0.385281385;0.011829475;539074;209193;517780;169850;44.74347608;1036;9948;25;350;0;5;8;1;2;2;0;1;1;1;0;1;2;0.025640368;0.895858464;0.832142857;0.932307692;0.85;0.047619048;0.859375;0.303030303;0.3125;0.345454545;0.40625;NA;0.066666667;0.266666667;0.138461538;0.119047619;0.759259259;0.033333333;0.042253521;0.011764706;0.245614035;0.142857143;0.391666667;0.381818182;44.74347608;Depdep;0.112676056;0.111111111;0.869230769;0.01;0.375382731
14811;85821;The Cut;Tone;0.565217391;7.81E-05;0;0;23;2;0;39052;52005;2;21;0.086956522;0.580952381;0.000115238;2;NA;NA;485350;171250;320576;125023;171.194328;50.2;202;138;344;0;1;0;0;0;0;0;0;1;0;0;0;0;0.249072205;0.752475248;0.630434783;0.866666667;0.802083333;0.233333333;0.826666667;0.771929825;0.565217391;0.823529412;0.408163265;0.677777778;0.8525;0.797058824;0.375;0.742268041;0.658536585;0.194444444;0.156626506;0.146067416;0.943333333;0.933333333;0.244186047;0.252873563;171.194328;Depdep;0.291666667;0.303030303;0.590909091;0.4;0.844202899
294;2269;Tay;Tay;0.776344086;1.49E-12;1;1;31;2;0;15003;15006;26;5;0.838709677;NA;NA;3;0.796923077;3.76E-11;308289;739575;314750;736680;7.081880008;3210;4587.1;0;326;0;20;4;0;0;0;0;0;2;0;0;0;0;0.00019992;0.300196207;0.277777778;0.176470588;0.25;0.015384615;0.131313131;0;0;0.906944444;0.12;0.142857143;0.658536585;0.142857143;0.063829787;0.105263158;0.076923077;0.15942029;NA;NA;0.5;0.533333333;NA;NA;7.081880008;High Syn;0.125;0.125;0.388888889;0.090909091;0.01188455
295;2270;Tay;Tay;0.578494624;1.25E-06;1;1;31;2;0;15003;15007;28;3;0.903225806;NA;NA;3;0.634920635;3.31E-07;308289;739575;292403;753411;21.07178309;3210;1149.4;0;276;0;20;5;2;0;0;0;0;1;0;0;0;0;0.000266542;0.642056075;0.409836066;0.578571429;0.6;0.015625;0.593023256;0;0.125;0.069444444;0.290322581;0.107142857;0;0.308333333;0;0.173913043;0.258333333;0.014285714;NA;NA;0.285714286;0;NA;NA;21.07178309;High Syn;0.2;0.157894737;0.454545455;0.043478261;0.025773196
462;2784;Tay;Spey;0.544973545;2.03E-05;1;1;28;2;0;15003;8007;18;10;0.642857143;NA;NA;3;0.699346405;1.18E-05;308289;739575;268761;796425;69.25645676;3210;400.4;1;360;0;9;6;1;0;0;0;1;0;1;0;0;1;0.466306739;0.875389408;0.85;0.956428571;0.866666667;0.203125;0.88372093;0.166666667;0.4125;0.835820896;0.5;0.263157895;0.928571429;0.612903226;0.068181818;0.052631579;0.658333333;0.08;NA;NA;0.857142857;1;NA;NA;69.25645676;High Syn;0.125;0.125;0.843478261;0.083333333;0.338487973
536;2918;Tay;Tay;0.462068966;0.000226328;1;1;30;2;0;15006;15007;24;6;0.8;NA;NA;3;0.52173913;0.000216379;314750;736680;292403;753411;27.92334337;4587.1;1149.4;0;324;0;19;3;1;0;0;0;0;1;0;0;0;0;6.66E-05;0.749509483;0.573770492;0.652941176;0.7;0.030769231;0.646464646;0;0.125;0.9;0.193548387;0.04;0.658536585;0.407142857;0.063829787;0.260869565;0.315384615;0.171428571;NA;NA;0.642857143;0.533333333;NA;NA;27.92334337;High Syn;0.3;0.263157895;0.666666667;0.130434783;0.037351443
538;2922;Tay;Earn;0.467980296;0.000245942;2;0;29;2;0;15006;16001;19;10;0.655172414;NA;NA;3;0.543859649;0.000793072;314750;736680;293313;716652;29.34463392;4587.1;590.5;1;340;0;12;3;1;1;0;1;0;0;1;0;0;1;0.062183614;0.871157619;0.423076923;0.864705882;0.845;0.215384615;0.797979798;0.183333333;0.0625;0.28;0.342105263;0.3125;0.658333333;0;0.040816327;0.055555556;0.569230769;0.079365079;NA;NA;0.176470588;0.4;NA;NA;29.34463392;High Syn;0.066666667;0.066666667;0.136363636;0.25;0.184210526
836;3841;Tay;Spey;0.543478261;0.00010671;1;1;24;2;0;15007;8002;17;7;0.708333333;NA;NA;3;0.558823529;0.001275033;292403;753411;288099;808201;54.97100528;1149.4;1011.7;1;337;0;8;6;1;0;1;0;0;1;0;0;0;0;0.466782168;0.119234117;0.70952381;0.610169492;0.516666667;0.126984127;0.542857143;0.076923077;0.285714286;0.597222222;0.64516129;0.342105263;0.071428571;0.879518072;0.022222222;0.217391304;0.202247191;0.014084507;NA;NA;0.4;0.142857143;NA;NA;54.97100528;High Syn;0.35;0.315789474;0.685714286;0.115384615;0.038800705
840;3846;Tay;Spey;0.603174603;1.60E-06;1;1;28;2;0;15007;8007;20;8;0.714285714;NA;NA;3;0.578947368;0.000195316;292403;753411;268761;796425;49.09262365;1149.4;400.4;0,5;360;0;14;3;1;0;0;0;0;1;1;0;0;1;0.46644899;0.651871192;0.745833333;0.896610169;0.666666667;0.19047619;0.714285714;0.166666667;0.328571429;0.847222222;0.64516129;0.342105263;0.928571429;0.732258065;0.068181818;0.217391304;0.539325843;0.066666667;NA;NA;0.8;1;NA;NA;49.09262365;High Syn;0.3;0.263157895;0.713043478;0.041666667;0.320987654
1411;7900;North Esk;Esk;0.757894737;1.80E-07;1;0;20;2;0;19004;19007;13;7;0.65;NA;NA;3;NA;NA;325208;661612;333828;672327;13.75618364;81.6;330;0;335;0;12;1;0;0;0;0;0;0;0;0;0;0;0.000157837;0.751515152;0.974615385;0.644444444;0.745454545;0.018518519;0.726027397;0.107692308;0.083333333;0.634782609;0.14;0.481481481;0.40625;0.703296703;0.01754386;0.136363636;0.522727273;0;0.135135135;0.012195122;0.25;0.454545455;0.444444444;0.448275862;13.75618364;High Syn;0.115789474;0.12371134;0.967692308;0.107142857;0.303189842
1412;7902;North Esk;North Esk;0.847619048;2.01E-10;1;1;21;2;0;19004;19011;16;5;0.761904762;NA;NA;3;0.883333333;1.44E-08;325208;661612;333221;667577;9.992547379;81.6;137;0;323;0;16;0;0;0;0;0;0;0;0;0;0;0;0.000368208;0.401459854;0.776923077;0.304347826;0.569230769;0.018518519;0.459459459;0;0.153846154;0.236363636;0.08;0.111111111;0.309090909;0.087912088;0.017857143;0.083333333;0.432432432;0;0.044776119;0.024691358;0.142857143;0.307692308;0.444444444;0.438596491;9.992547379;High Syn;0.042105263;0.051546392;0.753846154;0.035714286;0.178832117
1476;9087;Esk;North Esk;0.821052632;4.61E-09;0;1;20;2;0;19007;19011;16;4;0.8;NA;NA;3;0.85;1.02E-07;333828;672327;333221;667577;4.790140595;330;137;0;236;0;14;2;0;0;0;0;0;0;0;0;0;0;0.000210405;0.584848485;0.886206897;0.488888889;0.409090909;0;0.493150685;0.107692308;0.076923077;0.52173913;0.065217391;0.416666667;0.140625;0.674698795;0.035087719;0.208333333;0.159090909;0;0.094594595;0.036585366;0.125;0.212121212;0;0.017241379;4.790140595;High Syn;0.076923077;0.076086957;0.86875;0.074074074;0.151440074
1565;10189;Tyne;Birns Water;0.652631579;1.72E-05;0;0;20;2;0;20001;20005;13;7;0.65;NA;NA;3;NA;NA;359091;676808;345685;668715;15.66478132;307;93;1;287;0;8;5;0;0;0;0;0;0;0;0;0;0;0.00019995;0.697068404;0.76056338;0.672413793;0.51;0.094339623;0.653846154;0.056603774;0.071428571;0.235294118;0.263157895;0.202247191;0.913333333;0.991428571;0.092592593;0.078947368;0.488372093;0;NA;NA;0.714285714;0.972222222;NA;NA;15.66478132;High Syn;0.065789474;0.0875;0.763888889;0.272727273;0.165692008
1630;10930;Tyne;Birns Water;0.694736842;3.32E-06;1;0;20;2;0;20003;20005;17;3;0.85;NA;NA;3;0.794117647;5.45E-07;345618;668891;345685;668715;0.188385095;161;93;0;195;0;12;5;0;0;0;0;0;0;0;0;0;0;1.00E-04;0.422360248;0.028169014;0.366666667;0.183333333;0.020408163;0.470588235;0;0.071428571;0.204081633;0.184210526;0.404494382;0.87;0.985714286;0.037037037;0.131578947;0.043478261;0;NA;NA;0.615384615;0.955555556;NA;NA;0.188385095;High Syn;0.052631579;0.05;0.027777778;0.181818182;0.004651163
1653;16873;Tweed;Tweed;0.566666667;3.08E-05;0;0;25;2;0;21003;21005;22;3;0.88;NA;NA;3;0.497835498;0.000874542;325821;640017;320597;639747;5.232530512;694;373;0;50;0;17;4;0;0;0;0;0;0;0;1;0;1;9.52E-05;0.462536023;0.058823529;0.39375;0.387096774;0.018181818;0.333333333;0;0.117647059;0.169230769;0.056603774;0.038461538;0.380952381;0.926470588;0.019230769;0.1;0.14;0.151515152;NA;NA;0.578947368;0.36;NA;NA;5.232530512;High Syn;0.153846154;0.076923077;0.058823529;0.111111111;0.014705882
1654;16874;Tweed;Tweed;0.626666667;2.66E-06;0;1;25;2;0;21003;21006;21;4;0.84;NA;NA;3;0.561904762;0.000207597;325821;640017;349823;633376;24.91181646;694;1500;0;243;0;19;2;0;0;0;0;0;0;0;0;0;0;0.000142816;0.537333333;0.40625;0.578947368;0.523076923;0.090909091;0.55;0;0.25;0.184615385;0.113207547;0.074074074;0.154761905;0.675324675;0.038461538;0.052631579;0.404761905;0.034482759;NA;NA;0.095238095;0.08;NA;NA;24.91181646;High Syn;0.083333333;0;0.4125;0.058823529;0.08847185
1658;16878;Tweed;Tweed;0.573333333;2.40E-05;0;0;25;2;0;21003;21010;18;7;0.72;NA;NA;3;0.490196078;0.003934978;325821;640017;358823;632088;33.95228392;694;2080;0;291;0;15;2;0;0;0;0;1;0;0;0;0;0;0.000333175;0.666346154;0.58125;0.627906977;0.491803279;0.054545455;NA;0;0.117647059;0.17721519;0.075471698;0;0.071428571;0.739583333;0.019230769;0.055555556;0.5;0.089285714;NA;NA;0.321428571;0.166666667;NA;NA;33.95228392;High Syn;0;0.083333333;0.58125;0;0.120310479
1832;17341;Tweed;Clyde;0.630434783;3.95E-06;0;2;24;2;0;21003;84003;21;3;0.875;NA;NA;3;0.628571429;2.29E-05;325821;640017;283531;645323;42.63250881;694;1092.9;0,5;209;0;12;4;2;0;0;0;1;0;2;0;0;2;0.749973215;0.36505032;0.675;0.448275862;0.367346939;0.090909091;0.333333333;0.107142857;0.333333333;0.17721519;0.116666667;0.24;0.475;0.12;0.134615385;0.333333333;0.473684211;0.066666667;NA;NA;0;0.358974359;NA;NA;42.63250881;High Syn;0.083333333;0;0.66875;0.0625;0.024390244
1833;17342;Tweed;Clyde;0.66798419;1.38E-06;0;0;23;2;0;21003;84004;21;2;0.913043478;NA;NA;3;0.638095238;1.62E-05;325821;640017;292837;642386;33.07783159;694;741.8;0;91;0;13;4;2;0;0;0;1;0;1;0;0;1;0.749976192;0.064690027;0.111111111;0.2;0.032258065;0.072727273;0.1;0.107142857;0.406666667;0.015151515;0.086206897;0;0.096774194;0.930555556;0.115384615;0.222222222;0.358974359;0.066666667;NA;NA;0.421052632;0.16;NA;NA;33.07783159;High Syn;0.083333333;0;0.111111111;0.03030303;0.161764706
1834;17343;Tweed;Clyde;0.509881423;0.000443735;0;2;23;2;0;21003;84005;16;7;0.695652174;NA;NA;3;0.683333333;8.27E-05;325821;640017;270435;657942;58.22833384;694;1704.2;1;277;0;9;4;1;0;0;1;1;0;0;0;0;0;0.749979168;0.592723005;0.8875;0.636363636;0.544117647;0.181818182;0.526315789;0.107142857;0.133333333;0.329896907;0.053571429;0.36;0.804651163;0.72;0.192307692;0.461111111;0.583333333;0.050847458;NA;NA;0.853846154;0.861111111;NA;NA;58.22833384;High Syn;0;0;0.89375;0.1875;0.072305593
1838;17360;Tweed;Tweed;0.52;0.000158809;0;1;25;2;0;21005;21006;20;5;0.8;NA;NA;3;0.515789474;0.001099522;320597;639747;349823;633376;29.92185758;373;1500;0;350;0;17;2;0;0;0;0;0;0;0;1;0;1;4.76E-05;0.751333333;0.441176471;0.744736842;0.707692308;0.074074074;0.7;0;0.15;0.018518519;0.06;0.037037037;0.267605634;0.773529412;0.019607843;0.05;0.488095238;0.121212121;NA;NA;0.619047619;0.304347826;NA;NA;29.92185758;High Syn;0.076923077;0.076923077;0.447058824;0.055555556;0.101876676
1977;17816;Tweed;Ettrick Water;0.695652174;1.80E-07;2;0;24;2;0;21006;21007;18;6;0.75;NA;NA;3;0.673202614;2.97E-05;349823;633376;348551;631529;2.243390048;1500;499;0;203;0;17;1;0;0;0;0;0;0;0;0;0;0;4.76E-05;0.667333333;0.04040404;0.605263158;0.538461538;0.2;0.4;0;0.090909091;0.301886792;0.063829787;0.035714286;0.295774648;0.180851064;0.12;0;0.345238095;0.134328358;NA;NA;0.047619048;0.217391304;NA;NA;2.243390048;High Syn;0.076923077;0.142857143;0.06;0.081081081;0.008042895
2110;18268;Tweed;Clyde;0.571428571;0.000155263;1;1;21;2;0;21006;84003;16;5;0.761904762;NA;NA;3;0.5;0.006355284;349823;633376;283531;645323;67.37882155;1500;1092.9;1;349;0;7;5;0;0;0;1;1;0;2;0;0;2;0.749937502;0.271333333;0.452631579;0.236842105;0.246153846;0;0.325;0.107142857;0.5;0.329113924;0.216666667;0.296296296;0.55625;0.714285714;0.1;0.368421053;0.115789474;0.033333333;NA;NA;0.095238095;0.41025641;NA;NA;67.37882155;High Syn;0;0;0.436170213;0.117647059;0.065683646
2111;18269;Tweed;Clyde;0.578947368;0.000195316;0;0;20;2;0;21006;84004;16;4;0.8;NA;NA;3;0.55;0.002372164;349823;633376;292837;642386;57.71066787;1500;741.8;1;349;0;9;5;0;0;0;0;1;0;1;0;0;1;0.749940479;0.505333333;0.472222222;0.473684211;0.538461538;0.019607843;0.5;0.107142857;0.555;0.196969697;0.189655172;0.074074074;0.23655914;0.786111111;0.08;0.263157895;0.071428571;0.033333333;NA;NA;0.476190476;0.086956522;NA;NA;57.71066787;High Syn;0;0;0.477777778;0.029411765;0.235924933
2246;18711;Teviot;Tweed;0.771428571;3.40E-08;0;0;21;2;0;21008;21009;14;7;0.666666667;NA;NA;3;NA;NA;370229;628038;389836;647709;27.7839161;1110;4390;0;287;0;12;2;0;0;0;0;0;0;0;0;0;0;4.76E-05;0.74715262;0.9;0.743902439;0.538461538;0.134615385;0.578313253;0.273809524;0.25;0.148148148;0;0.58;0.214285714;0.507462687;0.06122449;0.142857143;0.58;0.140350877;NA;NA;0.04;0.111111111;NA;NA;27.7839161;High Syn;0.020833333;0;0.893023256;0.076923077;0.321283218
3272;27277;Bedburn Beck;Ouse;0.533333333;0.000475104;0;1;21;2;0;24004;27009;13;8;0.619047619;NA;NA;3;NA;NA;411799;532192;456845;455373;89.08376172;74.9;3315;3;328;0;1;5;4;2;0;0;0;0;0;0;1;1;0.11125921;0.977375566;0.958181818;0.976470588;0.944262295;0.02173913;0.921875;0.253521127;0.72;0.912903226;0.295454545;0.7;0.958974359;0.05;0.181818182;0.372727273;0.886666667;0.372881356;NA;NA;0.93;0.96;NA;NA;89.08376172;High Syn;0;0.031578947;0.949090909;0.625;0.403747871
3943;29451;Greta;Ure;0.561904762;0.000207597;0;0;21;2;0;25006;27007;15;6;0.714285714;NA;NA;3;0.580952381;0.001935963;403361;512209;435599;467047;55.50803161;86.1;914.6;1;297;0;3;10;1;0;0;0;1;0;0;0;0;0;0.074091902;0.906010929;0.936363636;0.895454545;0.879591837;0.435897436;0.719230769;0.169014085;0.846153846;0.942857143;0.392857143;0.693548387;0.808695652;0.357142857;0.428571429;0.313131313;0.76;0.338709677;NA;NA;0.846153846;0.833333333;NA;NA;55.50803161;High Syn;0;0.153846154;0.931818182;0.365853659;0.467625899
4230;31960;Nidd;Wharfe;0.395411606;0.000297348;1;0;39;2;0;27001;27002;24;15;0.615384615;0.428571429;0.027495265;3;0.463768116;0.001177211;442802;452991;442215;447311;5.712240459;484.3;758.9;1;359;0;17;3;1;1;2;0;0;0;0;0;0;0;3.70E-05;0.362318841;0.222222222;0.572222222;0.5;0.145833333;0.47826087;0;0.011627907;0.684210526;0.193548387;0.222222222;0.378787879;0.335714286;0.048780488;0.318181818;0.309090909;0.139534884;0.166666667;0.082352941;0.6;0.5;0.114754098;0.095238095;5.712240459;High Syn;0.2;0.191666667;0.368421053;0.384615385;0.010174419
4233;31965;Nidd;Ouse;0.652173913;1.51E-06;1;0;24;2;0;27001;27009;16;8;0.666666667;NA;NA;3;0.75;8.92E-06;442802;452991;456845;455373;14.24842901;484.3;3315;1;259;0;4;9;1;1;0;0;0;0;0;0;1;1;0.000296198;0.853996983;0.744444444;0.849019608;0.606557377;0.0625;0.625;0.014084507;0.186046512;0.387096774;0.12;0.142857143;0.409090909;0.07;0.068181818;0.08;0.493333333;0;0.205128205;0.094117647;0.6;0.53125;0.186666667;0.192307692;14.24842901;High Syn;0.0625;0.051546392;0.705263158;0.25;0.033219761
